,,,Ksenia's TRUE count,Roy's True count,Ksenia's != Roy's
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qa8#,Qa8#,Qa8#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Ne6#,Ne6#,Ne6#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qxc2#,Qb2#,Qb2#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qb5#,Qb5#,Qb5#,TRUE,TRUE,TRUE
Qb3#,Qb3#,Qb3#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qc7#,Qc7#,Qc7#,TRUE,TRUE,TRUE
Qg3#,Qg3#,Qg3#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxd8#,Qxd8#,Qxd8#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Rxd8#,Rxd8#,Rxd8#,TRUE,TRUE,TRUE
Rd8#,Rd8#,Rd8#,TRUE,TRUE,TRUE
Qa1#,Qa1#,Qa1#,TRUE,TRUE,TRUE
Qxd2#,Qxd2#,Qxd2#,TRUE,TRUE,TRUE
Qf7#,,garbage,FALSE,FALSE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Be3#,Be3#,Be3#,TRUE,TRUE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Qxf2#,,garbage,FALSE,FALSE,TRUE
Nf3#,Nf3#,Nf3#,TRUE,TRUE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qc7#,Qc7#,Qc7#,TRUE,TRUE,TRUE
Ne4#,Qc4#,Qc4#,FALSE,FALSE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Rh1#,Qxf2#,Qxf2#,FALSE,FALSE,TRUE
Qe4#,Qe3#,Qe3#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rxd8#,,garbage,FALSE,FALSE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qf8#,,garbage,FALSE,FALSE,TRUE
Qxc2#,Qxc2#,Qxc2#,TRUE,TRUE,TRUE
Qxd3#,Qxd3#,Qxd3#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxe7#,Qxe7#,Qxe7#,TRUE,TRUE,TRUE
Qe8#,Qe8#,Qe8#,TRUE,TRUE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Rd8#,Rd8#,Rd8#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Rxd1#,Rxd1#,Rxd1#,TRUE,TRUE,TRUE
Ra1#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Nxg6#,Qg8#,Qg8#,FALSE,FALSE,TRUE
g8=Q#,g8=Q#,garbage,TRUE,FALSE,FALSE
Qf1#,Qg1#,Qg1#,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qf7#,Qxg6#,Qxg6#,FALSE,FALSE,TRUE
Rxb7#,Qxb7#,Qxb7#,FALSE,FALSE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qxd8#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qxh2#,g5#,g5#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qc6#,,garbage,FALSE,FALSE,TRUE
Rb1#,Bb2#,Bb2#,FALSE,FALSE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Nf3#,Nf3#,Nf3#,TRUE,TRUE,TRUE
Qxe2#,Qxe2#,Qxe2#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Qa1#,Qa1#,Qa1#,TRUE,TRUE,TRUE
Rxb1#,Rxb1#,Rxb1#,TRUE,TRUE,TRUE
Qh4#,,garbage,FALSE,FALSE,TRUE
Qxc8#,Qxc8#,Qxc8#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Qxh5#,Qxh5#,Qxh5#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Bc4#,Qe3#,Qe3#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Ra6#,Ra6#,Ra6#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh3#,Rh3#,Rh3#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qxd2#,Qxd2#,Qxd2#,TRUE,TRUE,TRUE
Qh8#,Rh8#,Rh8#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxd1#,Qxd1#,Qxd1#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Qa5#,Qa5#,Qa5#,TRUE,TRUE,TRUE
Ne2#,Nf3#,Nf3#,FALSE,FALSE,TRUE
Qg7#,Qxh7#,Qxh7#,FALSE,FALSE,TRUE
Qh1#,,garbage,FALSE,FALSE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qh3#,Qh3#,Qh3#,TRUE,TRUE,TRUE
e1=Q#,,garbage,FALSE,FALSE,TRUE
Bd5#,Qb7#,Qb7#,FALSE,FALSE,TRUE
Qd2#,Qd2#,Qd2#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rxc2#,Rxc2#,Rxc2#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Bh6#,Bh6#,Bh6#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qe1#,Qb2#,Qb2#,FALSE,FALSE,TRUE
Kc2#,Nd2#,Nd2#,FALSE,FALSE,TRUE
Qhh1#,Qhh1#,Qhh1#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
c5#,Rd7#,Rd7#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Nxc2#,Nxc2#,Nxc2#,TRUE,TRUE,TRUE
Qxf7#,Qh8#,Qh8#,FALSE,FALSE,TRUE
Qf6#,Qf6#,Qf6#,TRUE,TRUE,TRUE
Rxh2#,Rxh2#,Rxh2#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qxa7#,Qc6#,Qc6#,FALSE,FALSE,TRUE
Qxh3#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qe7#,Qe7#,Qe7#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rh3#,Rxh2#,Rxh2#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Qa2#,Qa2#,Qa2#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Bc3#,Ra3#,Ra3#,FALSE,FALSE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rf1#,Rf1#,Rf1#,TRUE,TRUE,TRUE
e8=Q#,e8=Q#,garbage,TRUE,FALSE,FALSE
Qxc2#,Qxc2#,Qxc2#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
Qxe7#,Qxe7#,Qxe7#,TRUE,TRUE,TRUE
Qxd2#,Qxd2#,Qxd2#,TRUE,TRUE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Rxf2#,Rh1#,Rh1#,FALSE,FALSE,TRUE
Qxf5#,Qxf5#,Qxf5#,TRUE,TRUE,TRUE
Rh7#,,garbage,FALSE,FALSE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qc3#,Qc3#,Qc3#,TRUE,TRUE,TRUE
Qg5#,,garbage,FALSE,FALSE,TRUE
Qxh6#,Qxh6#,Qxh6#,TRUE,TRUE,TRUE
Qe4#,Qe4#,Qe4#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qa1#,Qa1#,Qa1#,TRUE,TRUE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Nf7#,Nf7#,Nf7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qg4#,Qg4#,Qg4#,TRUE,TRUE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Rc7#,,garbage,FALSE,FALSE,TRUE
Rxa6#,Rxa6#,Rxa6#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Ra1#,Ra1#,Ra1#,TRUE,TRUE,TRUE
Qxe8#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Bg3#,Qg3#,Qg3#,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Nc7#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Q8h8#,Q8h8#,h8#,TRUE,FALSE,FALSE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
f8=Q#,f8=Q#,garbage,TRUE,FALSE,FALSE
Rc3#,Rc3#,Rc3#,TRUE,TRUE,TRUE
Rxc8#,Rxc8#,Rxc8#,TRUE,TRUE,TRUE
Qxc6#,Qxc6#,Qxc6#,TRUE,TRUE,TRUE
Qxh3#,,garbage,FALSE,FALSE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Rd8#,Rd8#,Rd8#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Rf7#,,garbage,FALSE,FALSE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Qf4#,Qf4#,Qf4#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qc1#,Qa5#,Qa5#,FALSE,FALSE,TRUE
Qc1#,Qc1#,Qc1#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qd7#,Qd7#,Qd7#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qxb2#,Qxb2#,Qxb2#,TRUE,TRUE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qh3#,Bf8#,Bf8#,FALSE,FALSE,TRUE
Qxf1#,Ne2#,Ne2#,FALSE,FALSE,TRUE
Rxf8#,Rxg7#,Rxg7#,FALSE,FALSE,TRUE
Nh3#,,garbage,FALSE,FALSE,TRUE
Rxd1#,Rd1#,Rd1#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rh5#,Rh5#,Rh5#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qf5#,Qg4#,Qg4#,FALSE,FALSE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Qf6#,Qf6#,Qf6#,TRUE,TRUE,TRUE
Qxg8#,Qxg8#,Qxg8#,TRUE,TRUE,TRUE
Qa7#,Qa7#,Qa7#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Rh7#,Rh7#,Rh7#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Rh8#,,garbage,FALSE,FALSE,TRUE
Qd3#,Qd3#,Qd3#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Ra6#,Ra6#,Ra6#,TRUE,TRUE,TRUE
Qe3#,Qe3#,Qe3#,TRUE,TRUE,TRUE
Qh3#,Qh3#,Qh3#,TRUE,TRUE,TRUE
Rf6#,,garbage,FALSE,FALSE,TRUE
Rxe8#,Rxe8#,Rxe8#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qe1#,Qh1#,Qh1#,FALSE,FALSE,TRUE
Qd7#,,garbage,FALSE,FALSE,TRUE
Rxg7#,Rxg7#,Rxg7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Rd4#,Rf2#,Rf2#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Bc5#,,garbage,FALSE,FALSE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Ra7#,Ra7#,Ra7#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Qxd8#,Qxd8#,Qxd8#,TRUE,TRUE,TRUE
Qaa1#,Qaa1#,Qaa1#,TRUE,TRUE,TRUE
Qxg5#,,garbage,FALSE,FALSE,TRUE
Nxc7#,Nxc7#,Nxc7#,TRUE,TRUE,TRUE
Rxc1#,Rxc1#,Rxc1#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rd3#,Rxb2#,Rxb2#,FALSE,FALSE,TRUE
Qxg2#,Qxg2#,Qxg2#,TRUE,TRUE,TRUE
Qh5#,Qxe6#,Qxe6#,FALSE,FALSE,TRUE
Be6#,Qe6#,Qe6#,FALSE,FALSE,TRUE
Qh6#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Nxe3#,,garbage,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Rg2#,Ng4#,Ng4#,FALSE,FALSE,TRUE
Qg6#,Qg6#,Qg6#,TRUE,TRUE,TRUE
Qh1#,Rg1#,Rg1#,FALSE,FALSE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Rxc8#,Rxc8#,Rxc8#,TRUE,TRUE,TRUE
Qc1#,Qc1#,Qc1#,TRUE,TRUE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Rd8#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rxh5#,Rxh5#,Rxh5#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh8#,,garbage,FALSE,FALSE,TRUE
Rd8#,Rd8#,Rd8#,TRUE,TRUE,TRUE
Rxf8#,Rxf8#,Rxf8#,TRUE,TRUE,TRUE
Qxe6#,Qxe6#,Qxe6#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Rh3#,Qg1#,Qg1#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Qa7#,Qa7#,Qa7#,TRUE,TRUE,TRUE
Qxg5#,Qh6#,Qh6#,FALSE,FALSE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Ng4#,Ng4#,Ng4#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qa8#,Qa8#,Qa8#,TRUE,TRUE,TRUE
Rxh2#,Rxh2#,Rxh2#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Nxg6#,Ng6#,Ng6#,FALSE,FALSE,TRUE
Qb3#,Qb3#,Qb3#,TRUE,TRUE,TRUE
Nd6#,Nd6#,Nd6#,TRUE,TRUE,TRUE
Qd2#,Qd2#,Qd2#,TRUE,TRUE,TRUE
Rh3#,,garbage,FALSE,FALSE,TRUE
Qxd7#,Qxd7#,Qxd7#,TRUE,TRUE,TRUE
Bc6#,Bc6#,Bc6#,TRUE,TRUE,TRUE
Qe7#,Qe7#,Qe7#,TRUE,TRUE,TRUE
Ra6#,Ra6#,Ra6#,TRUE,TRUE,TRUE
Qf6#,Qf6#,Qf6#,TRUE,TRUE,TRUE
Qd1#,Qc2#,Qc2#,FALSE,FALSE,TRUE
Qh7#,,garbage,FALSE,FALSE,TRUE
h6#,h6#,h6#,TRUE,TRUE,TRUE
Qe1#,Qd1#,Qd1#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
e2#,e2#,e2#,TRUE,TRUE,TRUE
Qd3#,Qe1#,Qe1#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg3#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qb4#,Qd4#,Qd4#,FALSE,FALSE,TRUE
Qh3#,Qh3#,Qh3#,TRUE,TRUE,TRUE
Rd8#,,garbage,FALSE,FALSE,TRUE
Rcg7#,Rcg7#,Rcg7#,TRUE,TRUE,TRUE
Qxe7#,Qxe7#,Qxe7#,TRUE,TRUE,TRUE
Rxh7#,Rxh7#,Rxh7#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qxc7#,Qxc7#,Qxc7#,TRUE,TRUE,TRUE
Qa5#,Qa5#,Qa5#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qc1#,Qd2#,Qd2#,FALSE,FALSE,TRUE
Qh3#,Qh3#,Qh3#,TRUE,TRUE,TRUE
Qg8#,Qg8#,Qg8#,TRUE,TRUE,TRUE
Bg3#,Qf2#,Qf2#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qf8#,Bf8#,Bf8#,FALSE,FALSE,TRUE
Nxd6#,Nxd6#,Nxd6#,TRUE,TRUE,TRUE
Qxa8#,Qb5#,Qb5#,FALSE,FALSE,TRUE
Qf4#,Qf4#,Qf4#,TRUE,TRUE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxh3#,Qf7#,Qf7#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qh4#,h5#,h5#,FALSE,FALSE,TRUE
Qh5#,Qh5#,Qh5#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qa8#,Qa8#,Qa8#,TRUE,TRUE,TRUE
g5#,g5#,g5#,TRUE,TRUE,TRUE
Rxb1#,Rb1#,Rb1#,FALSE,FALSE,TRUE
Qb5#,Qb5#,Qb5#,TRUE,TRUE,TRUE
Nf2#,Nf2#,Nf2#,TRUE,TRUE,TRUE
Qxc2#,,garbage,FALSE,FALSE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Qe3#,Qg4#,Qg4#,FALSE,FALSE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Bh3#,Bh3#,Bh3#,TRUE,TRUE,TRUE
Qxh6#,Qxh6#,Qxh6#,TRUE,TRUE,TRUE
Qh5#,Qaa7#,Qaa7#,FALSE,FALSE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Nh3#,Nf3#,Nf3#,FALSE,FALSE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qh1#,,garbage,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qh2#,Rf1#,Rf1#,FALSE,FALSE,TRUE
Qxe1#,,garbage,FALSE,FALSE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Rf7#,Bg6#,Bg6#,FALSE,FALSE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Rd5#,Rd5#,Rd5#,TRUE,TRUE,TRUE
Qxd3#,Qxd3#,Qxd3#,TRUE,TRUE,TRUE
Qc5#,Qc5#,Qc5#,TRUE,TRUE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qd2#,Qd2#,Qd2#,TRUE,TRUE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Nxf6#,Nxf6#,Nxf6#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qxe2#,Qxe2#,Qxe2#,TRUE,TRUE,TRUE
Qg2#,Qxf3#,Qxf3#,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh2#,Rh2#,Rh2#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
a1=Q#,,garbage,FALSE,FALSE,TRUE
Qb4#,Qa1#,Qa1#,FALSE,FALSE,TRUE
